sr_no,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4093.00,8292,en,Four Brothers,22.988,8/11/2005,6.7,1561,"['Action', 'Crime']",Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.," $92,374,674.00 ",109,They came home to bury mom... and her killer
4094.00,21407,en,The Collector,18.438,7/9/2009,6.6,1056,"['Horror', 'Thriller']","Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps."," $114,000,000.00 ",88,He always takes one
4096.00,133931,en,Zambezia,19.488,6/5/2012,6,208,"['Comedy', 'Animation', 'Adventure', 'Family']","Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a na??ve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community.", $-   ,83,Airborne to be wild.
4097.00,485811,en,Redcon-1,18.749,9/7/2018,5.6,189,"['Action', 'Horror']","After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, itÉ??s only a matter of time before it breaks its boundaries and the biggest problem of allÉ?? any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.", $-   ,117,War Has Just Evolved.
4098.00,11199,en,Wild Hogs,30.184,3/2/2007,5.9,1795,"['Action', 'Adventure', 'Comedy']","Restless and ready for an adventure, four suburban bikers leave the safety of their subdivision and head out on the open road. But complications ensue when they cross paths with an intimidating band of New Mexico bikers known as the Del Fuegos."," $253,625,427.00 ",100,A lot can happen on the road to nowhere.
4099.00,2118,en,L.A. Confidential,18.985,9/19/1997,7.8,3537,"['Crime', 'Drama', 'Mystery', 'Thriller']",Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.," $126,216,940.00 ",138,Everything is suspect... Everyone is for sale... And nothing is what it seems.
4100.00,115290,en,Blue Lagoon: The Awakening,22.489,12/8/2014,6.5,1107,"['Drama', 'Adventure', 'Romance', 'TV Movie']",Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love., $-   ,85,NA
4101.00,2044,en,The Lake House,18.484,6/16/2006,6.9,2101,"['Romance', 'Drama', 'Mystery']","A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late."," $114,830,111.00 ",99,How do you hold on to someone you've never met?
4102.00,536869,en,Cats,20.458,12/19/2019,4.3,674,"['Fantasy', 'Comedy', 'Drama']",A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.," $73,515,024.00 ",110,You will believe.
4103.00,398181,en,You Were Never Really Here,19.443,11/8/2017,6.5,2102,"['Thriller', 'Drama']","A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening."," $10,891,281.00 ",89,Based on the novel by author Jonathan Ames.
4105.00,340270,en,The Healer,22.99,2/17/2017,7.2,386,"['Family', 'Drama', 'Comedy']",The film follows a man with an unwanted gift for healing who meets a teenager with cancer who helps him to find himself., $-   ,113,You will believe in miracles
4106.00,257091,en,Get Hard,23.137,3/26/2015,6,2152,['Comedy'],"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other."," $111,811,453.00 ",100,An education in incarceration.
4107.00,331313,en,Keeping Up with the Joneses,22.238,10/20/2016,6.1,1604,"['Action', 'Comedy']",An ordinary suburban couple finds itÉ??s not easy keeping up with the Joneses É?? their impossibly gorgeous and ultra-sophisticated new neighbors É?? especially when they discover that Mr. and Mrs. É??JonesÉ?ù are covert operatives.," $29,918,745.00 ",105,They lived a normal life... Until the Joneses moved in.
4109.00,12403,en,A Perfect Getaway,16.729,6/8/2009,6.3,934,"['Thriller', 'Mystery', 'Adventure']","For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers."," $22,852,638.00 ",98,Welcome to paradise. Enter at your own risk.
4112.00,806,en,The Omen,19.476,6/6/2006,5.5,773,['Horror'],A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.," $119,188,334.00 ",110,A new generation of terror
4113.00,606117,en,A Cinderella Story: Christmas Wish,23.998,10/15/2019,6.6,538,"['Comedy', 'Music', 'Romance', 'Fantasy']","Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence WintergardenÉ??s Santa Land.", $-   ,93,Happily ever after begins with a dream.
4114.00,413998,en,My Cousin Rachel,21.734,6/8/2017,5.7,463,"['Drama', 'Romance']","A young Englishman plots revenge against his mysterious, beautiful cousin, believing that she murdered his guardian. But his feelings become complicated as he finds himself falling under the beguiling spell of her charms."," $9,200,168.00 ",106,Did she or didn't she?
4115.00,482408,en,Harry Potter: A History Of Magic,19.472,10/28/2017,6.9,33,['Documentary'],"A thrilling journey through legends, belief and folklore, this film goes behind the scenes with the British Library as they search to tell that story through objects in their collection, in an ambitious new exhibition: Harry Potter: A History Of Magic.  J.K. Rowling, who is lending unseen manuscripts, drawings and drafts from her private archives (which will sit alongside treasures from the British Library, as well as original drafts and drawings from Jim Kay) talks about some of the personal items she has lent to the exhibition and gives new insight into her writing, looking at some of the objects from the exhibition that have fired her imagination.", $-   ,60,NA
4116.00,2756,en,The Abyss,22.971,8/9/1989,7.3,2079,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it."," $90,000,098.00 ",139,"There's everything you've ever known about adventure, and then there's The Abyss."
4117.00,190847,en,The Last Days on Mars,19.226,8/1/2013,5.4,611,"['Science Fiction', 'Thriller', 'Horror']","On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery É?? fossilized evidence of bacterial life. Unwilling to let the relief crew claim all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger."," $24,084.00 ",98,The search for life is about to end.
4118.00,702,en,A Streetcar Named Desire,17.672,9/18/1951,7.7,975,['Drama'],Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.," $8,000,000.00 ",125,"...Blanche, who wanted so much to stay a lady..."
4119.00,2018,en,The Wedding Planner,16.721,1/26/2001,5.9,1310,"['Comedy', 'Romance']","San Francisco's premiere wedding planner, Mary Fiore is rescued from an accident by the man of her dreams, paediatrician Steve Edison, only to find he is the fianc?? of her latest client. As Mary continues making the wedding arrangements, she and Steve are put into a string of uncomfortable situations that force them to face their mutual attraction."," $94,728,529.00 ",103,His big day is her big problem.
4120.00,29993,en,Samson and Delilah,23.221,12/21/1949,6.5,125,"['Drama', 'Romance', 'Adventure']","When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret. The classic story of Samson and Delilah as told by Cecil B. DeMille."," $11,500,000.00 ",134,HISTORY'S MOST BEAUTIFUL AND TREACHEROUS WOMAN!
4121.00,2642,en,Two Weeks Notice,18.221,12/19/2002,6.3,1600,"['Comedy', 'Romance']","Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George."," $199,043,242.00 ",101,Over. Done. Finished. A comedy about love at last glance.
4122.00,4771,en,Gone Baby Gone,19.721,6/6/2007,7.3,2791,"['Crime', 'Drama', 'Mystery']","When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasonsÉ??they're not cops and they know the tough neighborhood in which they all live."," $34,619,699.00 ",113,Everyone wants the truth... until they find it.
4124.00,774714,en,Out of Death,15.877,7/16/2021,6.4,123,"['Crime', 'Adventure', 'Thriller']","As Shannon - a woman who wants to put her father's ashes away in the woods - witnesses a corrupt cop dealing drugs with a junkie, she has to try and run away after she gets rampaged by two discreditable cops after they see her taking secret photographs of their crime maneuver. They then do a cat-and-mouse game around the woods as Shannon teams up with a retired sheriff along the way for more reinforcement. It's just a diversion of survival and egalitarianism.", $-   ,95,Justice is just a moving target.
4125.00,40205,en,16 Wishes,19.219,10/2/2010,6.2,1045,"['Fantasy', 'Drama', 'Family']","The story about Abby Jensen, a girl who's been eager to reach her 16th birthday and has kept a secret wish list since she was a little girl. When the Big Day actually arrives, utter disaster strikes, leaving Abby to think her birthday is ruined. But when a mysterious box of magical birthday candles arrives to turn things around, Abby's 16 Wishes start to come true. Her day gets better and better...until she makes one wish that threatens to change everything.", $-   ,90,"Everyone's sweet 16 is special, Abby's is magical."
