sr_no,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4944,485942,ja,ニンジャバットマン,14.997,3/24/2018,5.8,715,"['Animation', 'Action']","Batman, along with many of his allies and adversaries, finds himself transported to feudal Japan by Gorilla Grodd's time displacement machine.",$0.00,85,
4948,47292,ja,劇場版ポケットモンスター ダイヤモンド&パール ギラティナと氷空（そら）の花束 シェイミ,15.786,7/19/2008,6.7,172,"['Family', 'Adventure', 'Animation', 'Fantasy']","When Giratina is discovered to be able to create parallel dimensions, it's up to Ash and his friends to stop a mysterious stranger from using its powers for evil.","$43,300,000.00",96,"In a Reverse World, A Legendary Battle Rages On..."
4975,83389,ja,コクリコ坂から,16.271,7/16/2011,7.6,1207,"['Animation', 'Drama']","A group of Yokohama students fight to save their school's clubhouse from the wrecking ball during preparations for the 1964 Tokyo Olympic Games. While working there, Umi and Shun gradually become attracted to each other but have to face a sudden trial. Even so, they keep going without fleeing the difficulties of reality.","$61,037,844.00",91,I look up as I walk...
4992,890625,ja,過激！変態夫婦,17.012,4/2/1988,0,0,['Romance'],Pink film from 1988 directed by Tomoaki Hosoyama.,$0.00,59,
5027,40713,ja,恋空,16.994,11/3/2007,7.8,123,"['Romance', 'Drama']","During her freshman year in high school, Mika Tahara (Yui Aragaki) loses her cellular phone, but later finds it in the school library with the help of an unknown caller. Throughout the summer, Mika and the mysterious caller continue to communicate, and agree to meet each other once school starts again. The caller turns out to be Hiro (Haruma Miura), a delinquent-like boy Mika is initially afraid of, who shows proof of his identity as the caller with a photo of the sky on his cellular phone.","$44,038,000.00",129,
5119,571265,ja,デジモンアドベンチャー LAST EVOLUTION 絆,13,2/21/2020,7.7,79,"['Animation', 'Action', 'Thriller', 'Adventure', 'Fantasy']","Tai is now a university student, living alone, working hard at school, and working every day, but with his future still undecided. Meanwhile, Matt and others continue to work on Digimon incidents and activities that help people with their partner Digimon. When an unprecedented phenomenon occurs, the DigiDestined discover that when they grow up, their relationship with their partner Digimon will come closer to an end.  As a countdown timer activates on the Digivice, they realize that the more they fight with their partner Digimon, the faster their bond breaks. Will they fight for others and lose their partner? The time to choose and decide is approaching fast. There is a short time before “chosen children” will become adults. This is the last adventure of Tai and Agumon.","$24,200,000.00",94,
5132,34067,ja,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,19.197,7/16/2005,6.9,210,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Action', 'Science Fiction']","In the legendary past, before Poké Balls were invented, an aura-guiding hero Pokémon named Lucario sensed two groups of armies about to clash, and a threat of a massive war in front of Oldoran Castle in Kanto that would leave no survivors. He transferred this message to his master, the legendary hero Arlon, while he was being attacked by a violent group of Hellgar. During the battle, his sense of sight was lost and he was rendered unable to see. He used the detection of his Aura, and so with the offensive Wave Bomb, he eliminated them. Though by the threat, the queen of Rota, Lady Rin was resolute to die with her civilians, and so Arlon made a choice.",$0.00,103,
5144,79707,ja,星を追う子ども - Children who Chase Lost Voices from Deep Below,18.193,5/7/2011,7.2,486,"['Animation', 'Adventure', 'Drama', 'Fantasy']","The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",$0.00,116,
5159,279254,ja,攻殻機動隊ARISE border: 4 Ghost Stands Alone,16.991,9/6/2014,7,85,"['Action', 'Animation', 'Science Fiction', 'Crime']","The upcoming installment's story takes place amidst signs of postwar reconstruction in the winter of 2028. Tensions are rising in New Port City as demonstrations are held concerning the interests of foreign cartels. This leads to a shooting incident involving riot police. It all started with a cyberbrain infection released by the terrorist ""Fire Starter."" An independent offensive unit led by Makoto Kusanagi entrusts the suppression of the situation to their ghosts and aims for their own justice. Below the surface of the incident, lies the ""tin girl"" Emma and the ""scarecrow man"" Burinda Junior. As Kusanagi deals with the incident, she draws near to what those two ghosts were seeking.",$0.00,59,
5175,297676,ja,剧场版 薄樱鬼 第1章 京都乱舞,20.042,8/24/2013,6.2,12,"['Action', 'Animation', 'Drama', 'Romance']","When Chizuru Yukimura comes to Edo-period Kyoto searching for her missing father, she witnesses a bloody murder by crazed members of the Shinsengumi - the shogunate's secret police and supposed peacekeepers. Taken into custody after seeing something she wasn't supposed to see, Chizuru finds herself caught up in the group's battles and secrets. Based on the video game by Otomate.",$0.00,95,"If there's something you want to protect, become a demon."
5187,572609,ja,がっこうぐらし！,16.548,1/25/2019,6.9,12,"['Horror', 'Action']","Ebisuzawa Kurumi, Takeya Yuki, Wakasa Yuri,  and Naoki Miki all attend the same high school. They also live on campus at the school. The girls enjoy their time at the school until students become infected by a virus and turn into zombies. The girls are surrounded by student zombies and they struggle desperately to survive.",$0.00,101,
5235,34295,ja,映画犬夜叉 天下覇道の剣,17.152,12/20/2003,7.8,100,"['Animation', 'Fantasy', 'Adventure']","Inuyasha and his brother, Sesshomaru, each inherited a sword from their father after his death. However, their father had a third sword, named Sounga, that he sealed away. Seven hundreds years after his death, Sounga awakens and threatens mankind's very existence. How will the children of the Great Dog Demon stop this unimaginable power?",$0.00,99,The Three Swords of the Fang collide in an epic battle!
5257,270413,ja,ワンピース ストロングワールド Episode 0,21.709,4/24/2010,7.2,52,"['Action', 'Animation', 'Comedy']","The introductory chapter to the movie, Strong World, which depicts the events surrounding Gold Roger's execution.",$0.00,18,
5283,80518,ja,鋼の錬金術師 嘆きの丘（ミロス）の聖なる星,21.138,7/2/2011,6.9,171,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Science Fiction']","After a mysterious prisoner with only a few weeks left on his sentence breaks out of prison in Central City, the Elric brothers attempt to track him down. The search leads them to Table City in the southwestern country of Creta, where Alphonse rescues a young alchemist named Julia from the very man they are trying to capture. In the thick of the fight, they literally tumble into Julia's home turf, the slums of Milos Valley, and are embroiled in the grassroots rebellion of her people.","$7,401,480.00",110,Finally tell the story of forbidden bonds
5288,321487,ja,新劇場版 頭文字D Legend2 -闘走-,19.45,5/23/2015,8.1,27,"['Animation', 'Drama', 'Action']","The planned film trilogy retells the beginning of the story from Shuuichi Shigeno's original car-racing manga. High school student Takumi Fujiwara works as a gas station attendant during the day and a delivery boy for his father's tofu shop during late nights. Little does he know that his precise driving skills and his father's modified Toyota Sprinter AE86 Trueno make him the best amateur road racer on Mt. Akina's highway. Because of this, racing groups from all over the Gunma prefecture issue challenges to Takumi to see if he really has what it takes to be a road legend.",$0.00,62,
5292,390635,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅲ.spring song,15.922,8/15/2020,7.6,100,"['Animation', 'Romance', 'Fantasy', 'Action', 'Drama']","As Sakura drowns in the murky darkness of the sins she has committed, Shirou's vow to protect her at all costs leads him into a raging battle to put an end to the Holy Grail War.  Will Shirou's wish reach Sakura even as he challenges fate itself in a desperate battle against the rising tide?","$20,150,000.00",120,We fight to end this fate.
5308,512343,ja,青夏 きみに恋した30日,17.762,8/1/2018,6.4,4,['Romance'],"Rio is a high school student in Tokyo. Her mother tells her she will spend the summer in the countryside. There, she meets Ginzo. He is a high school student and handsome. They fall in love.",$0.00,113,
5341,68449,ja,グラップラー刃牙,17.221,8/21/1994,6,12,"['Animation', 'Action']","Baki, a new grappler on the no-holds barred fighting scene, is flying up the ranks. All that is left in his wake are the dead and the defeated. However, no one can tell whether he can keep this up against the previous champion, a fierce fighter who severs his opponents very nerves to win.",$0.00,45,
5352,442987,ja,僕らのごはんは明日で待ってる,12.015,1/7/2017,6.3,5,"['Drama', 'Romance']","A 7 year love story between Ryota Hayama and Koharu Uemura from their first date to eventual marriage.  Ryota and Koharu are high school students. Ryota is indifferent to people and says very little. Koharu is not afraid of to speak her mind and she has a bright personality. Since a game of rice bag jump, they begin to date. They date at a fast-food restaurant, realize they love each other at a family restaurant and finally swear their love on a dining table with white rice.",$0.00,109,
5353,429918,ja,サバイバルファミリー,13.544,2/11/2017,7.4,61,"['Comedy', 'Family']",A world wide electrical outage occurs. Everything that requires electricity comes to a stop. Tokyo is nearly ruined. Yoshiyuki Suzuki decides to escape from Tokyo with his family.,$0.00,117,
5364,493006,ja,名探偵コナン ゼロの執行人,15.306,4/13/2018,5.9,101,"['Animation', 'Crime', 'Mystery', 'Action', 'Drama']","After a sudden explosion at Edge of Ocean island in Tokyo, Tōru Amuro, codename Zero, begins to investigate. Meanwhile, private eye Kogorō is arrested as a suspect, so Conan Edogawa conducts his own investigation to prove his innocence, but Amuro stands in his way.","$101,860,359.00",110,Truth vs. Justice
