sr_no,id,original_language,original_title,release_date,vote_average,vote_count,genre,overview,revenue,runtime,gender
2508,77951.0,en,Walking with Dinosaurs,12/18/2013,6.0,360.0,AnimationFamilyAdventure,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.",126546518.0,87.0,1
2509,859236.0,en,Death She Wrote,8/6/2021,2.0,1.0,Drama,A famous author hires a personal assistant to work out of her home but doesnt realize that the woman is actually a deranged fan who plans on taking over her whole life.,107503530.61488006,101.0900430239705,1
2510,417644.0,en,CHiPS,1/16/2017,6.1,1002.0,ActionComedyCrime,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,26800152.0,100.0,0
2511,1576.0,en,Resident Evil,3/15/2002,6.6,4896.0,HorrorActionScience Fiction,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.",102984862.0,100.0,0
2512,88005.0,en,Seeking a Friend for the End of the World,6/22/2012,6.6,1617.0,ComedyDramaRomanceScience Fiction,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",9636289.0,101.0,0
2513,73861.0,sr,Srpski film,6/16/2010,5.5,1349.0,CrimeHorrorThriller,"Milos, a retired porn star, leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",107503530.61488006,104.0,1
2514,9772.0,en,Air Force One,7/25/1997,6.4,2174.0,ActionThriller,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",315156409.0,124.0,0
2515,821936.0,en,My Fathers Other Family,4/18/2021,1.5,2.0,ThrillerDrama,"Shelby is devastated after her fathers death. Curious about her family connections, she decides to look up the DNA-based family tree, and is surprised to find out that her father had another daughter. She goes on a mission to find her sibling and meets Rose, her half-sister. But as the initial euphoria dies down and the question of who gets her fathers inheritance crops up, things begin to change.",107503530.61488006,87.0,1
2516,438689.0,en,Siberia,7/13/2018,4.8,394.0,CrimeRomanceThriller,"Lucas, a diamond trader who travels to Saint Petersburg to arrange a sale, discovers that his Russian business partner has left his hotel and gone to a small Siberian village, so Lucas also heads there to try find him.",2006704.0,105.0,0
2517,402.0,en,Basic Instinct,3/20/1992,6.8,2734.0,ThrillerMystery,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,352927224.0,127.0,0
2518,10330.0,en,Freaky Friday,8/5/2003,6.4,2909.0,ComedyFamilyRomanceFantasy,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when shes older. In turn, Anna detests Tesss fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",160846332.0,97.0,0
2519,97630.0,en,Zero Dark Thirty,12/19/2012,7.0,3552.0,ThrillerDramaHistory,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",132820716.0,157.0,0
2520,42968.0,es,La monja,11/3/2005,5.5,174.0,HorrorMystery,"Years ago, a cruel and merciless nun turned a boarding school into a living hell for her students until they could no longer bear the abuse, and she mysteriously disappeared. Now the alumnae are being brutally murdered one by one.",107503530.61488006,101.0,0
2521,418437.0,en,Unforgettable,3/6/2017,5.8,522.0,DramaThriller,"Julia moves in with her fiancé, David, but his ex-wife and her own haunting past join forces to rock her quiet suburban existence.",17768012.0,100.0,1
2522,580175.0,da,Druk,9/24/2020,7.8,1436.0,ComedyDrama,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,7287440.0,117.0,0
2523,9762.0,en,Step Up,8/11/2006,6.9,3137.0,MusicDramaRomanceCrime,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimores tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimores ultra-elite Maryland School of the Arts",114194847.0,104.0,0
2524,290864.0,cn,一個人的武林,10/31/2014,6.7,304.0,CrimeActionThriller,"A martial arts instructor working at a police academy gets imprisoned after killing a man by accident. But when a vicious killer starts targeting martial arts masters, the instructor offers to help the police in return for his freedom.",129115.0,100.0,1
2525,938.0,it,Per qualche dollaro in più,5/10/1965,8.0,2843.0,Western,"Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.",15000000.0,132.0,0
2526,218836.0,en,Planes: Fire & Rescue,7/17/2014,6.2,627.0,AnimationComedyAdventureFamily,"When world-famous air racer Dusty learns that his engine is damaged and he may never race again, he must shift gears and is launched into the world of aerial firefighting. Dusty joins forces with veteran fire and rescue helicopter Blade Ranger and his team, a bunch of all-terrain vehicles known as The Smokejumpers. Together, the fearless team battles a massive wildfire, and Dusty learns what it takes to become a true hero.",151165787.0,83.0,1
2527,599521.0,en,Z-O-M-B-I-E-S 2,6/13/2020,7.8,292.0,MusicRomanceTV Movie,"Zed and Addison are back at Seabrook High, where, after a groundbreaking semester, they continue to steer both their school and community toward unity. But the arrival of a new group of outsiders – mysterious werewolves – threatens to shake up the newfound peace and causes a rift in Zed and Addison’s budding romance.",107503530.61488006,84.0,0
2528,171424.0,en,The Green Inferno,9/4/2014,5.6,1028.0,ActionHorrorThriller,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",6833445.0,100.0,1
2529,334521.0,en,Free Fire,3/31/2017,6.3,849.0,ActionCrimeMystery,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.",3719383.0,90.0,0
2530,581.0,en,Dances with Wolves,3/30/1990,7.9,3140.0,AdventureDramaWestern,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, hes assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",424208848.0,181.0,1
2531,500.0,en,Reservoir Dogs,9/2/1992,8.2,11152.0,CrimeThriller,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",2859750.0,99.0,0
2532,277685.0,en,Unfriended,4/17/2015,5.5,2769.0,HorrorThrillerMystery,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. At first they think its a prank, but when the girl starts revealing the friends darkest secrets, they realize they are dealing with something out of this world, something that wants them dead.",62882090.0,82.0,0
2533,230179.0,en,Big Game,9/5/2014,5.4,908.0,ActionAdventureThriller,"Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness. 13-year old Oskari is also in that wilderness, on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters.",7500000.0,90.0,0
2534,83533.0,en,Avatar 3,12/18/2024,0.0,0.0,ActionDramaScience FictionAdventureFantasy,,107503530.61488006,101.0900430239705,0
2535,572802.0,en,Aquaman and The Lost Kingdom,12/16/2022,0.0,0.0,AdventureActionFantasy,A sequel to Aquaman (2018).,107503530.61488006,101.0900430239705,0
2536,10665.0,en,The Strangers,5/29/2008,6.1,1795.0,ThrillerHorrorMystery,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.",82391145.0,86.0,1
2537,9339.0,en,Click,6/23/2006,6.2,5584.0,ComedyDramaFantasy,"A married workaholic, Michael Newman doesnt have time for his wife and children, not if hes to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass lifes little distractions with increasingly hysterical results.",240685326.0,107.0,1
2538,28609.0,ja,ドラゴンボールＺ オラの悟飯をかえせッ!!,7/15/1989,6.6,386.0,AnimationActionFantasy,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Gokus son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",107503530.61488006,41.0,1
2539,399361.0,en,Triple Frontier,3/6/2019,6.3,2393.0,ActionThrillerCrimeAdventure,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",107503530.61488006,125.0,0
